ID,Home_income,Home_car,Home_drive,Age,Gender,Home_type,P_Trip_purpose,P_Trip_seq
236469_3,5,0,1,"[40,45)",1,1,4,2
9611_3,5,1,1,"[50,55)",1,1,0,1
244701_1,4,0,1,"[45,50)",0,2,0,1
10987_3,5,1,1,"[20,25)",1,1,0,1
5432_1,2,0,0,"[80,85)",0,4,0,1
11145_2,4,1,1,"[45,50)",0,3,4,2
11189_3,4,1,0,"[30,35)",1,1,1,3
236469_3,5,0,1,"[20,25)",1,1,0,1
234754_3,5,1,0,"[55,60)",0,1,4,2
10281_1,5,1,1,"[25,30)",1,1,0,1
236120_1,3,0,0,"[30,35)",0,1,2,1
9429_2,4,0,0,"[30,35)",0,1,4,2
16380_2,3,0,0,"[30,35)",0,1,2,1
16380_2,3,0,0,"[15,20)",0,1,4,2
244179_1,4,0,1,"[15,20)",1,2,0,1
12735_3,4,1,0,"[60,65)",1,1,0,1
9611_2,5,1,1,"[15,20)",0,1,4,2
10987_2,5,1,1,"[30,35)",0,1,0,1
11883_1,3,0,1,"[70,75)",1,1,4,2
11831_2,4,1,1,"[35,40)",0,1,4,2
18397_4,5,1,1,"[50,55)",0,1,0,1
16052_1,3,1,1,"[30,35)",1,1,4,2
244701_2,4,0,0,"[25,30)",1,2,4,2
11189_2,4,1,1,"[30,35)",0,1,2,1
236087_2,5,1,0,"[45,50)",0,1,0,1
18397_4,5,1,1,"[20,25)",0,1,4,2
18397_3,5,1,1,"[40,45)",1,1,0,1
5293_1,3,1,1,"[45,50)",1,4,2,2
11295_3,3,1,0,"[40,45)",0,2,1,3
5415_2,4,0,1,"[20,25)",0,4,0,1
5415_2,4,0,1,"[25,30)",0,4,4,2
11295_3,3,1,0,"[55,60)",0,2,4,4
10007_1,2,0,1,"[45,50)",1,1,4,2
244701_1,4,0,1,"[55,60)",0,2,4,2
11831_2,4,1,1,"[15,20)",0,1,0,1
236120_1,3,0,0,"[30,35)",0,1,4,2
17648_3,1,0,0,"[30,35)",0,4,4,2
9611_2,5,1,1,"[45,50)",0,1,2,1
16380_1,3,0,1,"[30,35)",1,1,4,2
18684_3,5,1,0,"[35,40)",1,1,0,1
9862_1,4,1,1,"[60,65)",1,1,0,1
10007_1,2,0,1,"[25,30)",1,1,2,1
5293_1,3,1,1,"[25,30)",1,4,0,1
16052_1,3,1,1,"[45,50)",1,1,0,1
5415_1,4,0,1,"[10,15)",1,4,0,1
16380_1,3,0,1,"[30,35)",1,1,0,1
18684_3,5,1,0,"[30,35)",1,1,4,2
11883_1,3,0,1,"[15,20)",1,1,0,1
5415_1,4,0,1,"[65,70)",1,4,4,2
12735_3,4,1,0,"[60,65)",1,1,4,4
244701_2,4,0,0,"[80,85)",1,2,0,1
11883_2,3,0,1,"[35,40)",0,1,4,3
18397_3,5,1,1,"[55,60)",1,1,4,2
17648_3,1,0,0,"[65,70)",0,4,2,1
237030_4,4,1,0,"[60,65)",1,1,2,1
236453_3,4,1,0,"[65,70)",0,1,0,1
8003_1,2,0,1,"[25,30)",1,4,2,1
12325_1,2,0,0,"[30,35)",0,4,3,2
237030_4,4,1,0,"[40,45)",1,1,4,2
17863_2,3,1,1,"[15,20)",0,4,2,1
11780_2,4,1,0,"[25,30)",1,4,0,1
17863_2,3,1,1,"[25,30)",0,4,4,2
8003_1,2,0,1,"[40,45)",1,4,4,2
12325_1,2,0,0,"[35,40)",0,4,3,1
11173_1,3,1,1,"[30,35)",1,4,0,1
237091_2,3,0,0,"[60,65)",0,1,2,1
237091_2,3,0,0,"[55,60)",0,1,4,2
8069_1,1,0,0,"[60,65)",0,4,4,4
236453_3,4,1,0,"[40,45)",0,1,4,2
6936_3,3,1,1,"[35,40)",0,1,4,2
7666_3,4,1,0,"[35,40)",0,4,2,2
249312_3,4,0,1,"[15,20)",0,1,4,3
6936_3,3,1,1,"[35,40)",0,1,0,1
11327_3,4,1,1,"[35,40)",1,4,0,1
249312_2,4,0,1,"[20,25)",0,1,0,1
249312_3,4,0,1,"[70,75)",0,1,2,2
8069_1,1,0,0,"[35,40)",0,4,2,3
11327_3,4,1,1,"[40,45)",1,4,4,2
236866_2,3,1,0,"[30,35)",1,1,0,1
7666_3,4,1,0,"[60,65)",0,4,0,1
246673_1,2,0,1,"[60,65)",1,3,0,1
246673_1,2,0,1,"[25,30)",1,3,4,2
236140_3,4,1,0,"[35,40)",0,1,4,2
12199_1,1,0,0,"[50,55)",0,4,2,1
236140_3,4,1,0,"[60,65)",0,1,0,1
12199_1,1,0,0,"[20,25)",0,4,3,2
7666_3,4,1,0,"[75,80)",0,4,4,3
12896_1,2,0,1,"[75,80)",0,4,0,1
249312_3,4,0,1,"[15,20)",0,1,0,1
249312_2,4,0,1,"[65,70)",0,1,4,2
11173_1,3,1,1,"[60,65)",1,4,4,2
12896_1,2,0,1,"[65,70)",0,4,4,2
236866_2,3,1,0,"[10,15)",1,1,4,2
199200_3,4,1,1,"[40,45)",1,4,0,1
34647_1,3,1,1,"[15,20)",1,3,4,4
33533_1,4,1,1,"[30,35)",1,5,0,1
121234_1,4,1,1,"[15,20)",1,4,4,2
121234_2,4,1,0,"[35,40)",0,4,3,3
121234_3,4,1,1,"[15,20)",1,4,1,1
199200_3,4,1,1,"[20,25)",1,4,4,2
121234_3,4,1,1,"[20,25)",1,4,4,2
33533_1,4,1,1,"[65,70)",1,5,4,2
199157_1,3,1,1,"[35,40)",1,4,4,2
33467_2,1,0,0,"[30,35)",0,5,0,1
111260_1,4,1,1,"[70,75)",1,2,4,4
121234_1,4,1,1,"[10,15)",1,4,0,1
121234_2,4,1,0,"[60,65)",0,4,4,4
33905_1,2,0,0,"[70,75)",0,5,2,2
117126_1,5,1,1,"[30,35)",1,4,4,3
117126_4,5,1,0,"[40,45)",0,4,1,2
35225_1,4,1,1,"[60,65)",1,4,4,2
111260_1,4,1,1,"[60,65)",1,2,0,1
34243_1,3,1,1,"[35,40)",1,3,0,1
33905_1,2,0,0,"[10,15)",0,5,0,1
199200_1,4,1,1,"[10,15)",1,4,4,2
117126_4,5,1,0,"[35,40)",0,4,4,3
34647_1,3,1,1,"[55,60)",1,3,0,1
199157_1,3,1,1,"[50,55)",1,4,0,1
120891_1,2,0,1,"[60,65)",1,4,4,2
117455_1,4,1,1,"[25,30)",1,4,0,1
33533_2,4,1,1,"[40,45)",0,5,4,2
199200_1,4,1,1,"[10,15)",1,4,0,1
35225_1,4,1,1,"[50,55)",1,4,0,1
248543_3,3,1,1,"[60,65)",1,4,0,1
117126_1,5,1,1,"[70,75)",1,4,0,1
117455_1,4,1,1,"[55,60)",1,4,4,2
33467_2,1,0,0,"[15,20)",0,5,4,4
120891_1,2,0,1,"[35,40)",1,4,0,1
34005_2,4,1,1,"[60,65)",0,5,4,2
33533_2,4,1,1,"[65,70)",0,5,3,1
34243_1,3,1,1,"[40,45)",1,3,4,2
34005_2,4,1,1,"[70,75)",0,5,3,1
124165_2,4,1,0,"[20,25)",0,1,2,1
120853_1,4,1,1,"[40,45)",1,4,0,1
252305_3,5,1,0,"[40,45)",0,2,4,2
33225_1,3,0,1,"[60,65)",0,5,0,1
252305_1,5,1,1,"[15,20)",1,2,0,1
252305_2,5,1,1,"[60,65)",0,2,0,1
33225_1,3,0,1,"[40,45)",0,5,3,2
120853_1,4,1,1,"[30,35)",1,4,4,2
252305_3,5,1,0,"[50,55)",0,2,0,1
252305_4,5,1,0,"[30,35)",0,2,4,2
124006_4,5,1,0,"[30,35)",1,1,0,1
252305_4,5,1,0,"[40,45)",0,2,0,1
252305_1,5,1,1,"[40,45)",1,2,4,2
124006_1,5,1,1,"[20,25)",1,1,4,4
252305_2,5,1,1,"[30,35)",0,2,4,2
58875_1,4,1,1,"[35,40)",1,3,0,1
58875_1,4,1,1,"[30,35)",1,3,4,2
60291_4,4,1,0,"[25,30)",1,4,4,4
60291_3,4,1,0,"[35,40)",0,4,4,2
59752_1,3,0,1,"[35,40)",1,3,4,2
207116_3,4,1,1,"[35,40)",1,2,4,2
56144_1,3,1,1,"[55,60)",1,3,0,1
60220_3,4,0,0,"[45,50)",1,3,2,1
56690_4,5,1,1,"[30,35)",0,1,4,2
56144_1,3,1,1,"[35,40)",1,3,4,2
59752_1,3,0,1,"[25,30)",1,3,0,1
60220_3,4,0,0,"[45,50)",1,3,4,2
59685_1,2,0,1,"[35,40)",1,2,2,1
206469_2,3,1,1,"[35,40)",1,2,4,2
56690_4,5,1,1,"[35,40)",0,1,2,1
58868_3,3,1,1,"[35,40)",1,2,4,2
58368_4,4,0,0,"[55,60)",0,4,3,2
58411_2,4,0,1,"[25,30)",1,4,4,2
60291_3,4,1,0,"[40,45)",0,4,0,1
60291_4,4,1,0,"[25,30)",1,4,1,3
58411_2,4,0,1,"[40,45)",1,4,0,1
58418_2,4,1,0,"[55,60)",0,2,4,2
58368_4,4,0,0,"[40,45)",0,4,4,3
59685_1,2,0,1,"[25,30)",1,2,4,2
248692_3,5,0,1,"[35,40)",1,4,4,2
58368_2,4,0,0,"[35,40)",0,4,2,1
58368_4,4,0,0,"[35,40)",0,4,0,1
59062_3,5,1,0,"[35,40)",0,2,4,2
207116_3,4,1,1,"[20,25)",1,2,3,1
206469_2,3,1,1,"[30,35)",1,2,0,1
56981_1,3,1,1,"[25,30)",1,1,4,2
58368_1,4,0,1,"[15,20)",1,4,2,1
60505_1,2,0,1,"[15,20)",1,3,1,1
58556_1,3,1,1,"[30,35)",0,2,0,1
206379_5,4,1,0,"[35,40)",0,2,4,2
56981_2,3,1,1,"[25,30)",0,1,4,2
56981_2,3,1,1,"[40,45)",0,1,2,1
59973_2,5,1,1,"[55,60)",0,2,4,2
59973_3,5,1,0,"[45,50)",1,2,4,4
59062_2,5,1,0,"[15,20)",0,2,4,2
56981_1,3,1,1,"[15,20)",1,1,2,1
206379_5,4,1,0,"[35,40)",0,2,2,1
59973_2,5,1,1,"[15,20)",0,2,0,1
58418_2,4,1,0,"[15,20)",0,2,3,1
59062_2,5,1,0,"[20,25)",0,2,2,1
57101_1,4,0,1,"[10,15)",1,2,4,2
206379_1,4,1,1,"[35,40)",1,2,0,1
59062_3,5,1,0,"[30,35)",0,2,0,1
55747_1,4,1,1,"[15,20)",1,2,4,2
58556_1,3,1,1,"[25,30)",0,2,4,2
58868_3,3,1,1,"[45,50)",1,2,0,1
60505_1,2,0,1,"[35,40)",1,3,4,2
55747_1,4,1,1,"[30,35)",1,2,0,1
57101_2,4,0,0,"[15,20)",0,2,0,1
58368_2,4,0,0,"[20,25)",0,4,4,2
56662_1,1,0,0,"[15,20)",0,3,2,1
57101_1,4,0,1,"[65,70)",1,2,0,1
56662_1,1,0,0,"[10,15)",0,3,4,2
206379_1,4,1,1,"[60,65)",1,2,4,2
57101_2,4,0,0,"[25,30)",0,2,4,2
59973_3,5,1,0,"[15,20)",1,2,1,3
58368_1,4,0,1,"[15,20)",1,4,4,2
35562_2,3,1,1,"[60,65)",1,1,0,1
35429_1,4,1,1,"[55,60)",0,1,0,1
61667_1,3,1,1,"[45,50)",1,1,0,1
60167_1,5,1,1,"[35,40)",1,1,4,2
36504_1,4,0,0,"[45,50)",1,1,4,2
35562_2,3,1,1,"[65,70)",1,1,4,2
61031_1,2,0,0,"[65,70)",1,1,2,1
35429_1,4,1,1,"[40,45)",0,1,4,2
36504_3,4,0,0,"[55,60)",0,1,0,1
35562_1,3,1,1,"[40,45)",0,1,2,1
192744_4,4,1,0,"[55,60)",1,1,1,1
35562_1,3,1,1,"[35,40)",0,1,4,2
37423_2,4,1,1,"[40,45)",1,1,4,2
61667_1,3,1,1,"[65,70)",1,1,4,2
35328_1,5,1,1,"[40,45)",1,1,4,2
60167_3,5,1,1,"[15,20)",0,1,4,2
36504_3,4,0,0,"[45,50)",0,1,4,2
36504_1,4,0,0,"[35,40)",1,1,0,1
35509_4,4,1,0,"[15,20)",0,1,4,2
35429_3,4,1,1,"[35,40)",1,1,0,1
60167_3,5,1,1,"[20,25)",0,1,0,1
60167_1,5,1,1,"[40,45)",1,1,0,1
35509_4,4,1,0,"[30,35)",0,1,0,1
37530_2,3,1,1,"[25,30)",1,1,0,1
61031_2,2,0,0,"[65,70)",0,1,2,1
192744_4,4,1,0,"[50,55)",1,1,4,2
192744_3,4,1,1,"[70,75)",1,1,4,2
192744_3,4,1,1,"[35,40)",1,1,0,1
37692_1,4,0,1,"[65,70)",0,1,3,1
35429_3,4,1,1,"[60,65)",1,1,4,2
246595_1,4,0,1,"[40,45)",1,1,0,1
36618_2,4,0,0,"[70,75)",0,1,4,2
37530_2,3,1,1,"[65,70)",1,1,4,2
61031_1,2,0,0,"[50,55)",1,1,4,2
61031_2,2,0,0,"[10,15)",0,1,4,2
36618_4,4,0,1,"[70,75)",1,1,4,2
62528_1,4,1,1,"[40,45)",1,1,0,1
37423_1,4,1,0,"[45,50)",0,1,0,1
36618_1,4,0,0,"[75,80)",1,1,4,2
246595_1,4,0,1,"[50,55)",1,1,4,2
207085_2,5,1,1,"[75,80)",0,1,4,2
35328_1,5,1,1,"[25,30)",1,1,0,1
36618_1,4,0,0,"[25,30)",1,1,2,1
36618_2,4,0,0,"[30,35)",0,1,2,1
35228_2,3,1,1,"[50,55)",1,1,4,2
36618_4,4,0,1,"[25,30)",1,1,0,1
62528_1,4,1,1,"[30,35)",1,1,4,2
37423_1,4,1,0,"[40,45)",0,1,4,2
37692_2,4,0,1,"[35,40)",1,1,4,2
62584_4,4,1,0,"[40,45)",1,1,2,1
37423_2,4,1,1,"[35,40)",1,1,0,1
37692_1,4,0,1,"[30,35)",0,1,4,2
62584_4,4,1,0,"[60,65)",1,1,4,3
62584_4,4,1,0,"[45,50)",1,1,1,2
35228_2,3,1,1,"[30,35)",1,1,0,1
61913_3,4,1,0,"[15,20)",1,1,4,2
37692_2,4,0,1,"[80,85)",1,1,0,1
61913_3,4,1,0,"[65,70)",1,1,2,1
49297_1,3,0,0,"[60,65)",1,3,4,3
193216_1,3,1,1,"[80,85)",1,3,0,1
49257_3,4,0,0,"[40,45)",1,3,0,1
48518_1,3,0,1,"[15,20)",1,3,4,2
48518_1,3,0,1,"[65,70)",1,3,0,1
48204_1,4,0,1,"[80,85)",0,1,0,1
48204_1,4,0,1,"[15,20)",0,1,4,2
47975_1,4,1,1,"[10,15)",1,1,0,1
108804_1,3,0,1,"[15,20)",0,3,4,3
108804_1,3,0,1,"[80,85)",0,3,0,1
49208_1,3,0,1,"[30,35)",0,3,4,2
49208_1,3,0,1,"[30,35)",0,3,0,1
193216_1,3,1,1,"[30,35)",1,3,4,2
49441_1,2,0,1,"[20,25)",1,6,4,3
49297_1,3,0,0,"[70,75)",1,3,0,1
48759_1,3,1,1,"[30,35)",1,3,0,1
48813_1,4,0,1,"[65,70)",1,5,4,3
47857_1,4,1,1,"[80,85)",0,1,0,1
47857_1,4,1,1,"[20,25)",0,1,4,2
48870_1,3,1,1,"[80,85)",1,3,0,1
48759_1,3,1,1,"[60,65)",1,3,4,2
48813_1,4,0,1,"[40,45)",1,5,2,2
49441_1,2,0,1,"[30,35)",1,6,0,1
142143_2,5,1,1,"[15,20)",0,1,0,1
143705_1,4,1,1,"[60,65)",1,2,0,1
145418_2,4,1,1,"[20,25)",1,2,4,2
143705_1,4,1,1,"[30,35)",1,2,4,2
142143_1,5,1,1,"[20,25)",1,1,4,2
147183_2,5,1,1,"[40,45)",0,4,4,3
141686_1,2,0,0,"[35,40)",0,1,4,2
142598_2,4,1,0,"[35,40)",0,1,4,2
143029_1,4,1,1,"[30,35)",1,1,0,1
142844_1,2,1,1,"[35,40)",1,1,2,1
143029_3,4,1,0,"[30,35)",1,1,1,3
143705_3,4,1,0,"[50,55)",0,2,4,2
141083_3,5,0,1,"[50,55)",1,3,4,2
193572_2,4,0,0,"[35,40)",0,4,4,3
143029_3,4,1,0,"[80,85)",1,1,4,4
147183_2,5,1,1,"[35,40)",0,4,3,1
141965_3,4,1,0,"[55,60)",1,1,4,2
142598_3,4,1,0,"[35,40)",0,1,4,2
193572_2,4,0,0,"[30,35)",0,4,0,1
142598_3,4,1,0,"[60,65)",0,1,0,1
141686_1,2,0,0,"[50,55)",0,1,2,1
143816_4,4,1,1,"[80,85)",0,4,0,1
141530_1,3,1,1,"[65,70)",1,1,0,1
142143_1,5,1,1,"[35,40)",1,1,0,1
141965_1,4,1,1,"[35,40)",1,1,4,2
143552_3,5,0,0,"[30,35)",0,1,4,2
143029_4,4,1,0,"[50,55)",0,1,4,4
143029_4,4,1,0,"[35,40)",0,1,1,3
143029_1,4,1,1,"[30,35)",1,1,4,2
141083_1,5,0,0,"[15,20)",1,3,0,1
141965_2,4,1,1,"[40,45)",0,1,3,1
142598_2,4,1,0,"[35,40)",0,1,0,1
146356_4,2,0,1,"[20,25)",0,3,2,1
142844_1,2,1,1,"[35,40)",1,1,4,2
141530_1,3,1,1,"[25,30)",1,1,4,4
141965_1,4,1,1,"[45,50)",1,1,0,1
143552_4,5,0,1,"[20,25)",0,1,0,1
143390_1,2,1,1,"[35,40)",1,1,2,1
145907_1,4,0,1,"[25,30)",1,3,4,3
142831_2,4,1,0,"[45,50)",0,1,4,2
143552_3,5,0,0,"[25,30)",0,1,0,1
142143_2,5,1,1,"[15,20)",0,1,4,2
146356_2,2,0,0,"[25,30)",0,3,4,2
141083_4,5,0,1,"[40,45)",1,3,0,1
141965_2,4,1,1,"[65,70)",0,1,4,2
143552_4,5,0,1,"[55,60)",0,1,4,2
145418_2,4,1,1,"[55,60)",1,2,0,1
146356_4,2,0,1,"[15,20)",0,3,4,2
141083_4,5,0,1,"[20,25)",1,3,4,5
142831_2,4,1,0,"[60,65)",0,1,0,1
145712_3,4,0,1,"[35,40)",1,2,4,4
146356_2,2,0,0,"[45,50)",0,3,2,1
142831_1,4,1,1,"[70,75)",1,1,4,4
143390_1,2,1,1,"[55,60)",1,1,4,2
141083_3,5,0,1,"[55,60)",1,3,0,1
193665_1,4,0,1,"[35,40)",1,4,4,2
143816_4,4,1,1,"[35,40)",0,4,4,2
142831_1,4,1,1,"[25,30)",1,1,0,1
145907_1,4,0,1,"[50,55)",1,3,0,1
145712_3,4,0,1,"[70,75)",1,2,0,1
141083_1,5,0,0,"[50,55)",1,3,4,2
193665_1,4,0,1,"[20,25)",1,4,0,1
245010_1,3,1,1,"[60,65)",0,2,3,1
158529_3,3,0,0,"[35,40)",0,4,0,1
161199_1,1,0,1,"[25,30)",1,4,3,1
161199_1,1,0,1,"[55,60)",1,4,4,2
167679_4,2,0,0,"[35,40)",0,4,0,1
167967_3,4,0,0,"[60,65)",0,3,4,2
167679_4,2,0,0,"[20,25)",0,4,4,2
167679_3,2,0,0,"[35,40)",0,4,4,2
167679_2,2,0,1,"[30,35)",1,4,4,2
167679_2,2,0,1,"[30,35)",1,4,2,1
158057_2,1,0,0,"[35,40)",0,3,4,2
158529_3,3,0,0,"[40,45)",0,4,4,2
167679_3,2,0,0,"[25,30)",0,4,2,1
39468_3,4,0,0,"[65,70)",0,1,0,1
7144_3,5,1,1,"[25,30)",0,1,4,2
39468_1,4,0,1,"[60,65)",1,1,0,1
7144_3,5,1,1,"[25,30)",0,1,1,1
158057_2,1,0,0,"[45,50)",0,3,2,1
167566_3,4,0,0,"[25,30)",1,4,4,2
39468_3,4,0,0,"[25,30)",0,1,4,2
167967_3,4,0,0,"[35,40)",0,3,0,1
167967_1,4,0,1,"[35,40)",1,3,4,2
167967_1,4,0,1,"[50,55)",1,3,0,1
245010_1,3,1,1,"[35,40)",0,2,4,2
39468_1,4,0,1,"[15,20)",1,1,4,2
167566_3,4,0,0,"[60,65)",1,4,0,1
41701_5,4,1,0,"[30,35)",0,1,1,1
33660_1,5,1,1,"[65,70)",1,1,0,1
8591_2,4,0,1,"[65,70)",1,1,4,2
240932_1,2,0,1,"[50,55)",1,4,4,2
33660_1,5,1,1,"[60,65)",1,1,4,2
32127_2,6,0,0,"[55,60)",0,1,4,2
33660_3,5,1,0,"[60,65)",1,1,4,4
33660_3,5,1,0,"[30,35)",1,1,1,3
9382_3,3,0,0,"[75,80)",0,1,0,1
33988_4,4,1,1,"[55,60)",0,1,0,1
241486_1,4,0,1,"[55,60)",1,1,4,2
33893_1,4,1,1,"[25,30)",1,1,4,2
241486_2,4,0,0,"[50,55)",0,1,4,2
148590_3,3,1,1,"[60,65)",1,1,4,2
31839_3,3,1,0,"[55,60)",1,1,0,1
241486_2,4,0,0,"[25,30)",0,1,0,1
240179_3,5,0,0,"[50,55)",0,4,4,2
240179_3,5,0,0,"[25,30)",0,4,2,1
33988_3,4,1,1,"[55,60)",1,1,4,2
240932_1,2,0,1,"[65,70)",1,4,2,1
240179_5,5,0,0,"[30,35)",0,4,0,1
41597_3,6,1,0,"[40,45)",1,1,0,1
148590_3,3,1,1,"[50,55)",1,1,0,1
33988_4,4,1,1,"[60,65)",0,1,4,2
41597_3,6,1,0,"[50,55)",1,1,4,2
31839_3,3,1,0,"[25,30)",1,1,4,2
32246_3,4,1,0,"[45,50)",1,1,1,3
33346_3,5,1,0,"[75,80)",1,1,0,1
32127_2,6,0,0,"[55,60)",0,1,0,1
33893_2,4,1,0,"[30,35)",0,1,4,2
240179_1,5,0,0,"[20,25)",1,4,4,2
31911_1,5,1,1,"[20,25)",1,1,0,1
33346_2,5,1,1,"[10,15)",1,1,4,2
33346_2,5,1,1,"[25,30)",1,1,0,1
240179_5,5,0,0,"[25,30)",0,4,4,2
8591_1,4,0,0,"[55,60)",0,1,2,1
32246_2,4,1,1,"[30,35)",0,1,4,2
31911_3,5,1,1,"[85,90]",0,1,4,2
31911_1,5,1,1,"[50,55)",1,1,4,2
33346_3,5,1,0,"[50,55)",1,1,4,2
32246_2,4,1,1,"[55,60)",0,1,0,1
33988_3,4,1,1,"[40,45)",1,1,0,1
33893_2,4,1,0,"[55,60)",0,1,0,1
31911_3,5,1,1,"[30,35)",0,1,0,1
8591_2,4,0,1,"[35,40)",1,1,0,1
240356_4,5,0,0,"[25,30)",1,1,0,1
33893_1,4,1,1,"[35,40)",1,1,0,1
9382_3,3,0,0,"[40,45)",0,1,4,2
32246_3,4,1,0,"[65,70)",1,1,4,4
9382_1,3,0,0,"[85,90]",0,1,2,1
240179_1,5,0,0,"[45,50)",1,4,0,1
240356_4,5,0,0,"[55,60)",1,1,4,2
33346_3,5,1,0,"[10,15)",1,1,1,3
142229_2,2,0,0,"[55,60)",1,3,0,1
37766_3,4,1,1,"[30,35)",1,3,4,2
49336_3,5,1,1,"[85,90]",1,1,0,1
142124_3,3,0,0,"[30,35)",0,1,4,2
49678_4,4,1,0,"[55,60)",1,1,4,2
49336_4,5,1,1,"[25,30)",1,1,4,2
37766_3,4,1,1,"[25,30)",1,3,0,1
196951_3,3,0,1,"[85,90]",1,1,4,2
49336_4,5,1,1,"[50,55)",1,1,0,1
196967_2,2,0,0,"[60,65)",0,1,4,2
49678_4,4,1,0,"[35,40)",1,1,0,1
50074_1,1,0,0,"[35,40)",0,3,4,2
196967_2,2,0,0,"[20,25)",0,1,3,1
142229_2,2,0,0,"[50,55)",1,3,4,2
196951_3,3,0,1,"[50,55)",1,1,0,1
142124_3,3,0,0,"[55,60)",0,1,0,1
50349_3,1,0,0,"[35,40)",1,1,0,1
182105_2,3,0,1,"[20,25)",0,2,0,1
182105_2,3,0,1,"[25,30)",0,2,4,2
50074_1,1,0,0,"[50,55)",0,3,2,1
36558_2,4,1,0,"[30,35)",1,3,0,1
188770_3,5,1,0,"[45,50)",0,1,0,1
50349_3,1,0,0,"[65,70)",1,1,4,2
197425_1,4,1,1,"[55,60)",1,1,4,2
188770_3,5,1,0,"[25,30)",0,1,4,2
197425_1,4,1,1,"[40,45)",1,1,0,1
245877_3,4,1,0,"[55,60)",0,1,0,1
238958_3,3,0,1,"[40,45)",1,1,4,2
239975_2,3,0,0,"[60,65)",0,2,0,1
239975_1,3,0,1,"[50,55)",0,2,4,2
238894_3,1,0,0,"[15,20)",0,1,4,2
232511_2,3,0,0,"[35,40)",0,1,4,2
245248_1,2,0,1,"[30,35)",1,1,0,1
242885_1,5,1,1,"[45,50)",0,1,4,2
239975_1,3,0,1,"[35,40)",0,2,0,1
238894_3,1,0,0,"[60,65)",0,1,3,1
238958_3,3,0,1,"[35,40)",1,1,0,1
232511_2,3,0,0,"[40,45)",0,1,0,1
245248_1,2,0,1,"[15,20)",1,1,4,2
252172_1,5,1,1,"[25,30)",0,1,4,2
245877_4,4,1,0,"[35,40)",0,1,4,2
245877_4,4,1,0,"[35,40)",0,1,0,1
232306_3,3,0,1,"[25,30)",0,1,4,2
242885_2,5,1,1,"[25,30)",1,1,4,2
252172_1,5,1,1,"[65,70)",0,1,3,1
240908_1,2,1,1,"[60,65)",1,1,2,1
242885_1,5,1,1,"[30,35)",0,1,0,1
232460_4,5,1,0,"[45,50)",0,1,2,2
240031_1,2,0,0,"[35,40)",1,1,4,2
232353_1,4,1,1,"[30,35)",1,1,4,2
252172_3,5,1,1,"[55,60)",1,1,4,2
245877_1,4,1,1,"[65,70)",1,1,4,2
245877_3,4,1,0,"[40,45)",0,1,4,2
232460_4,5,1,0,"[35,40)",0,1,0,1
232460_2,5,1,0,"[35,40)",0,1,4,2
232353_3,4,1,0,"[35,40)",1,1,2,1
232460_2,5,1,0,"[30,35)",0,1,0,1
232353_2,4,1,0,"[60,65)",0,1,4,2
240031_2,2,0,1,"[35,40)",0,1,4,2
232460_4,5,1,0,"[25,30)",0,1,4,3
232306_3,3,0,1,"[30,35)",0,1,0,1
232528_2,4,1,0,"[25,30)",0,1,2,1
252172_3,5,1,1,"[30,35)",1,1,0,1
232353_1,4,1,1,"[35,40)",1,1,0,1
245877_1,4,1,1,"[65,70)",1,1,0,1
240908_1,2,1,1,"[25,30)",1,1,4,2
239975_2,3,0,0,"[25,30)",0,2,4,2
242885_2,5,1,1,"[65,70)",1,1,0,1
232353_3,4,1,0,"[35,40)",1,1,4,2
232353_2,4,1,0,"[30,35)",0,1,2,1
53215_1,3,0,0,"[60,65)",0,3,0,1
49878_2,5,1,0,"[35,40)",0,1,4,2
238947_2,1,0,0,"[45,50)",0,3,4,2
53215_2,3,0,0,"[65,70)",0,3,2,1
49878_1,5,1,1,"[45,50)",1,1,0,1
49878_1,5,1,1,"[45,50)",1,1,4,2
49878_2,5,1,0,"[35,40)",0,1,0,1
238947_2,1,0,0,"[40,45)",0,3,2,1
241661_2,4,1,1,"[35,40)",0,1,4,2
52925_2,4,1,0,"[30,35)",0,3,0,1
47694_1,4,1,1,"[25,30)",1,1,4,2
48440_1,2,0,1,"[40,45)",1,2,0,1
53340_2,4,0,1,"[55,60)",0,3,0,1
53340_2,4,0,1,"[55,60)",0,3,4,2
50574_3,5,1,1,"[35,40)",1,1,4,3
48943_1,3,0,1,"[30,35)",0,2,4,2
53215_2,3,0,0,"[30,35)",0,3,4,2
49041_3,5,1,1,"[35,40)",0,1,0,1
240649_2,3,0,0,"[30,35)",0,2,2,1
240649_1,3,0,0,"[60,65)",1,2,0,1
241661_1,4,1,1,"[60,65)",1,1,4,2
241661_3,4,1,0,"[45,50)",0,1,4,3
49041_4,5,1,1,"[50,55)",0,1,4,2
49041_4,5,1,1,"[35,40)",0,1,0,1
240649_1,3,0,0,"[30,35)",1,2,4,2
51667_1,3,0,1,"[30,35)",1,4,4,2
49041_3,5,1,1,"[55,60)",0,1,4,3
54950_3,4,1,0,"[35,40)",0,2,0,1
248707_1,5,0,1,"[55,60)",1,2,4,2
54273_1,3,0,1,"[35,40)",1,3,0,1
241661_3,4,1,0,"[30,35)",0,1,1,2
248707_1,5,0,1,"[40,45)",1,2,0,1
48629_2,4,1,1,"[60,65)",0,2,0,1
51667_2,3,0,0,"[30,35)",0,4,4,2
54950_1,4,1,1,"[40,45)",1,2,4,2
